ID Occupied By,Occupied By,ID Year,Year,Household Ownership,Household Ownership Moe,Geography,ID Geography,Slug Geography,share
0,"Owner Occupied",2015,"2015",17327,636,"Atascocita, TX","16000US4804462","atascocita-tx",0.7943792407848891
0,"Owner Occupied",2015,"2015",5506,211,"Bellaire, TX","16000US4807300","bellaire-tx",0.8849244615879138
0,"Owner Occupied",2015,"2015",459,70,"Brookside Village, TX","16000US4810648","brookside-village-tx",0.8579439252336448
0,"Owner Occupied",2015,"2015",1167,83,"Bunker Hill Village, TX","16000US4811300","bunker-hill-village-tx",0.9557739557739557
0,"Owner Occupied",2015,"2015",7679,465.99999999999994,"Channelview, TX","16000US4814236","channelview-tx",0.6632979182862573
0,"Owner Occupied",2015,"2015",4804,303,"Cinco Ranch, TX","16000US4814929","cinco-ranch-tx",0.8373714484922433
0,"Owner Occupied",2015,"2015",3940,235,"Cloverleaf, TX","16000US4815628","cloverleaf-tx",0.6187185929648241
0,"Owner Occupied",2015,"2015",8296,453,"Deer Park, TX","16000US4819624","deer-park-tx",0.7423049391553329
0,"Owner Occupied",2015,"2015",2741,292,"Four Corners, TX","16000US4827102","four-corners-tx",0.8351614868982328
0,"Owner Occupied",2015,"2015",4914,342,"Fresno, TX","16000US4827540","fresno-tx",0.8289473684210527
0,"Owner Occupied",2015,"2015",10337,399,"Friendswood, TX","16000US4827648","friendswood-tx",0.7875809523809524
0,"Owner Occupied",2015,"2015",999,64,"Fulshear, TX","16000US4827876","fulshear-tx",0.9615014436958614
0,"Owner Occupied",2015,"2015",1975,215.00000000000003,"Galena Park, TX","16000US4827996","galena-park-tx",0.6661045531197302
0,"Owner Occupied",2015,"2015",567,53,"Hedwig Village, TX","16000US4833068","hedwig-village-tx",0.5768056968463886
0,"Owner Occupied",2015,"2015",273,42,"Hilshire Village, TX","16000US4834148","hilshire-village-tx",0.9381443298969072
0,"Owner Occupied",2015,"2015",355867,3204,"Houston, TX","16000US4835000","houston-tx",0.43686157238101203
0,"Owner Occupied",2015,"2015",2443,293,"Humble, TX","16000US4835348","humble-tx",0.45646487294469357
0,"Owner Occupied",2015,"2015",1468,103,"Hunters Creek Village, TX","16000US4835480","hunters-creek-village-tx",0.9575994781474233
0,"Owner Occupied",2015,"2015",1782,297,"Jacinto City, TX","16000US4837156","jacinto-city-tx",0.5626776128828544
0,"Owner Occupied",2015,"2015",2028,131,"Jersey Village, TX","16000US4837612","jersey-village-tx",0.5772843723313408
0,"Owner Occupied",2015,"2015",4077,355,"Katy, TX","16000US4838476","katy-tx",0.7318255250403877
0,"Owner Occupied",2015,"2015",1454,106.99999999999999,"Meadows Place, TX","16000US4847337","meadows-place-tx",0.8774894387447194
0,"Owner Occupied",2015,"2015",8362,379,"Mission Bend, TX","16000US4848772","mission-bend-tx",0.7858283995865051
0,"Owner Occupied",2015,"2015",19282,573,"Missouri City, TX","16000US4848804","missouri-city-tx",0.8300116224011019
0,"Owner Occupied",2015,"2015",979,169,"Nassau Bay, TX","16000US4850376","nassau-bay-tx",0.5207446808510638
0,"Owner Occupied",2015,"2015",996,84,"Oak Ridge North, TX","16000US4853190","oak-ridge-north-tx",0.930841121495327
0,"Owner Occupied",2015,"2015",26733,779,"Pasadena, TX","16000US4856000","pasadena-tx",0.5427359103459477
0,"Owner Occupied",2015,"2015",26679,871,"Pearland, TX","16000US4856348","pearland-tx",0.7671670117322291
0,"Owner Occupied",2015,"2015",5148,392,"Pecan Grove, TX","16000US4856482","pecan-grove-tx",0.8713608666215301
0,"Owner Occupied",2015,"2015",1099,54.99999999999999,"Piney Point Village, TX","16000US4857800","piney-point-village-tx",0.9665787159190853
0,"Owner Occupied",2015,"2015",2872,231.99999999999997,"South Houston, TX","16000US4869020","south-houston-tx",0.6101550881665604
0,"Owner Occupied",2015,"2015",422,31,"Southside Place, TX","16000US4869272","southside-place-tx",0.6752
0,"Owner Occupied",2015,"2015",13675,504.00000000000006,"Spring, TX","16000US4869596","spring-tx",0.7331260387069104
0,"Owner Occupied",2015,"2015",1313,101,"Spring Valley Village, TX","16000US4869830","spring-valley-village-tx",0.9168994413407822
0,"Owner Occupied",2015,"2015",22671,588,"Sugar Land, TX","16000US4870808","sugar-land-tx",0.8218001232464567
0,"Owner Occupied",2015,"2015",27725,908.0000000000001,"The Woodlands, TX","16000US4872656","the-woodlands-tx",0.7274229941753686
0,"Owner Occupied",2015,"2015",1791,263,"Tomball, TX","16000US4873316","tomball-tx",0.4392935982339956
0,"Owner Occupied",2015,"2015",618,145,"Webster, TX","16000US4876948","webster-tx",0.13224909052000855
0,"Owner Occupied",2015,"2015",4837,225,"West University Place, TX","16000US4877956","west-university-place-tx",0.8743673174258858
0,"Owner Occupied",2015,"2015",1314631,7980,"Houston-The Woodlands-Sugar Land, TX","31000US26420","houston-the-woodlands-sugar-land-tx",0.6062001012615268
0,"Owner Occupied",2014,"2014",74787460,343068,"United States","01000US","united-states",0.6435483800462007
0,"Owner Occupied",2014,"2014",5652542,27547,"Texas","04000US48","texas",0.6271138377617245
0,"Owner Occupied",2014,"2014",156145,1413,"Fort Bend County, TX","05000US48157","fort-bend-county-tx",0.7873545251013534
0,"Owner Occupied",2014,"2014",813637,6108,"Harris County, TX","05000US48201","harris-county-tx",0.5565224944972715
0,"Owner Occupied",2014,"2014",122014,1698,"Montgomery County, TX","05000US48339","montgomery-county-tx",0.7250696759548131
0,"Owner Occupied",2014,"2014",2368,221.00000000000003,"Aldine, TX","16000US4801696","aldine-tx",0.632309746328438
0,"Owner Occupied",2014,"2014",17186,619,"Atascocita, TX","16000US4804462","atascocita-tx",0.7959429418303076
0,"Owner Occupied",2014,"2014",5263,238.99999999999997,"Bellaire, TX","16000US4807300","bellaire-tx",0.874688382915074
0,"Owner Occupied",2014,"2014",474,85,"Brookside Village, TX","16000US4810648","brookside-village-tx",0.8330404217926186
0,"Owner Occupied",2014,"2014",1165,83,"Bunker Hill Village, TX","16000US4811300","bunker-hill-village-tx",0.9564860426929392
0,"Owner Occupied",2014,"2014",7770,480.00000000000006,"Channelview, TX","16000US4814236","channelview-tx",0.6820575842696629
0,"Owner Occupied",2014,"2014",4664,312,"Cinco Ranch, TX","16000US4814929","cinco-ranch-tx",0.7615937295885042
0,"Owner Occupied",2014,"2014",3926,207,"Cloverleaf, TX","16000US4815628","cloverleaf-tx",0.5962940461725394
0,"Owner Occupied",2014,"2014",8147,370,"Deer Park, TX","16000US4819624","deer-park-tx",0.731394200556603
0,"Owner Occupied",2014,"2014",2537,322,"Four Corners, TX","16000US4827102","four-corners-tx",0.7699544764795144
0,"Owner Occupied",2014,"2014",4682,446.99999999999994,"Fresno, TX","16000US4827540","fresno-tx",0.8298475717830557
0,"Owner Occupied",2014,"2014",10407,384,"Friendswood, TX","16000US4827648","friendswood-tx",0.798572744014733
0,"Owner Occupied",2014,"2014",685,69,"Fulshear, TX","16000US4827876","fulshear-tx",0.9170013386880856
0,"Owner Occupied",2014,"2014",2025,241,"Galena Park, TX","16000US4827996","galena-park-tx",0.6738768718801996
0,"Owner Occupied",2014,"2014",626,76,"Hedwig Village, TX","16000US4833068","hedwig-village-tx",0.6527632950990615
0,"Owner Occupied",2014,"2014",239,47,"Hilshire Village, TX","16000US4834148","hilshire-village-tx",0.9372549019607843
0,"Owner Occupied",2014,"2014",353069,4061,"Houston, TX","16000US4835000","houston-tx",0.44536513434658276
0,"Owner Occupied",2014,"2014",2449,307,"Humble, TX","16000US4835348","humble-tx",0.4496878442893867
0,"Owner Occupied",2014,"2014",1422,91,"Hunters Creek Village, TX","16000US4835480","hunters-creek-village-tx",0.9647218453188603
0,"Owner Occupied",2014,"2014",1729,242,"Jacinto City, TX","16000US4837156","jacinto-city-tx",0.5788416471375962
0,"Owner Occupied",2014,"2014",2032,154,"Jersey Village, TX","16000US4837612","jersey-village-tx",0.6080191502094554
0,"Owner Occupied",2014,"2014",3915,284,"Katy, TX","16000US4838476","katy-tx",0.7397959183673469
0,"Owner Occupied",2014,"2014",1465,114.00000000000001,"Meadows Place, TX","16000US4847337","meadows-place-tx",0.8653278204370939
0,"Owner Occupied",2014,"2014",8484,359,"Mission Bend, TX","16000US4848772","mission-bend-tx",0.7988700564971751
0,"Owner Occupied",2014,"2014",18906,586,"Missouri City, TX","16000US4848804","missouri-city-tx",0.8428889879625502
0,"Owner Occupied",2014,"2014",1007,155,"Nassau Bay, TX","16000US4850376","nassau-bay-tx",0.5493726132024004
0,"Owner Occupied",2014,"2014",1017,82,"Oak Ridge North, TX","16000US4853190","oak-ridge-north-tx",0.9228675136116152
0,"Owner Occupied",2014,"2014",26959,694,"Pasadena, TX","16000US4856000","pasadena-tx",0.5555578452788196
0,"Owner Occupied",2014,"2014",26006,826,"Pearland, TX","16000US4856348","pearland-tx",0.7853950229524039
0,"Owner Occupied",2014,"2014",5077,399,"Pecan Grove, TX","16000US4856482","pecan-grove-tx",0.8637291595780878
0,"Owner Occupied",2014,"2014",1082,65,"Piney Point Village, TX","16000US4857800","piney-point-village-tx",0.9533039647577093
0,"Owner Occupied",2014,"2014",2847,207,"South Houston, TX","16000US4869020","south-houston-tx",0.6097665452987792
0,"Owner Occupied",2014,"2014",418,31,"Southside Place, TX","16000US4869272","southside-place-tx",0.6720257234726688
0,"Owner Occupied",2014,"2014",13787,607,"Spring, TX","16000US4869596","spring-tx",0.7623866401238664
0,"Owner Occupied",2014,"2014",1290,79,"Spring Valley Village, TX","16000US4869830","spring-valley-village-tx",0.9361393323657474
0,"Owner Occupied",2014,"2014",21880,630,"Sugar Land, TX","16000US4870808","sugar-land-tx",0.8214755021588136
0,"Owner Occupied",2014,"2014",27294,860.0000000000001,"The Woodlands, TX","16000US4872656","the-woodlands-tx",0.7309783336457859
0,"Owner Occupied",2014,"2014",1748,254,"Tomball, TX","16000US4873316","tomball-tx",0.42171290711700843
0,"Owner Occupied",2014,"2014",599,155,"Webster, TX","16000US4876948","webster-tx",0.1266384778012685
0,"Owner Occupied",2014,"2014",4747,188,"West University Place, TX","16000US4877956","west-university-place-tx",0.8745394252026529
0,"Owner Occupied",2014,"2014",1295275,7986.999999999999,"Houston-The Woodlands-Sugar Land, TX","31000US26420","houston-the-woodlands-sugar-land-tx",0.6131633124996746
0,"Owner Occupied",2013,"2013",75075700,345645,"United States","01000US","united-states",0.649386382947334
0,"Owner Occupied",2013,"2013",5623552,26405,"Texas","04000US48","texas",0.6328217354223066
0,"Owner Occupied",2013,"2013",150628,1571,"Fort Bend County, TX","05000US48157","fort-bend-county-tx",0.7869554768398065
0,"Owner Occupied",2013,"2013",810622,5451,"Harris County, TX","05000US48201","harris-county-tx",0.5650138635834541
0,"Owner Occupied",2013,"2013",119126,1595,"Montgomery County, TX","05000US48339","montgomery-county-tx",0.7287687658293671
0,"Owner Occupied",2013,"2013",2228,232.99999999999997,"Aldine, TX","16000US4801696","aldine-tx",0.6044492674986435
0,"Owner Occupied",2013,"2013",17013,514,"Atascocita, TX","16000US4804462","atascocita-tx",0.8063797516352261
0,"Owner Occupied",2013,"2013",5409,219,"Bellaire, TX","16000US4807300","bellaire-tx",0.8979083665338645
0,"Owner Occupied",2013,"2013",473,83,"Brookside Village, TX","16000US4810648","brookside-village-tx",0.8003384094754653
0,"Owner Occupied",2013,"2013",1100,98,"Bunker Hill Village, TX","16000US4811300","bunker-hill-village-tx",0.9417808219178082
0,"Owner Occupied",2013,"2013",7911,392,"Channelview, TX","16000US4814236","channelview-tx",0.6926713947990544
0,"Owner Occupied",2013,"2013",4809,271,"Cinco Ranch, TX","16000US4814929","cinco-ranch-tx",0.7869415807560137
0,"Owner Occupied",2013,"2013",3996,265,"Cloverleaf, TX","16000US4815628","cloverleaf-tx",0.602624038606545
0,"Owner Occupied",2013,"2013",8192,371,"Deer Park, TX","16000US4819624","deer-park-tx",0.7527336212441422
0,"Owner Occupied",2013,"2013",2583,285,"Four Corners, TX","16000US4827102","four-corners-tx",0.7872599817128925
0,"Owner Occupied",2013,"2013",4526,309,"Fresno, TX","16000US4827540","fresno-tx",0.8338246131171703
0,"Owner Occupied",2013,"2013",10412,408,"Friendswood, TX","16000US4827648","friendswood-tx",0.810272373540856
0,"Owner Occupied",2013,"2013",461,59,"Fulshear, TX","16000US4827876","fulshear-tx",0.8321299638989169
0,"Owner Occupied",2013,"2013",2099,211,"Galena Park, TX","16000US4827996","galena-park-tx",0.6850522193211488
0,"Owner Occupied",2013,"2013",642,77,"Hedwig Village, TX","16000US4833068","hedwig-village-tx",0.6858974358974359
0,"Owner Occupied",2013,"2013",237,46,"Hilshire Village, TX","16000US4834148","hilshire-village-tx",0.9080459770114943
0,"Owner Occupied",2013,"2013",354667,3544.9999999999995,"Houston, TX","16000US4835000","houston-tx",0.4538825477632015
0,"Owner Occupied",2013,"2013",2429,286,"Humble, TX","16000US4835348","humble-tx",0.457611152976639
0,"Owner Occupied",2013,"2013",1382,86,"Hunters Creek Village, TX","16000US4835480","hunters-creek-village-tx",0.9623955431754875
0,"Owner Occupied",2013,"2013",1845,234.00000000000003,"Jacinto City, TX","16000US4837156","jacinto-city-tx",0.6266983695652174
0,"Owner Occupied",2013,"2013",1928,146,"Jersey Village, TX","16000US4837612","jersey-village-tx",0.5976441413515189
0,"Owner Occupied",2013,"2013",3716,296,"Katy, TX","16000US4838476","katy-tx",0.72720156555773
0,"Owner Occupied",2013,"2013",1569,88,"Meadows Place, TX","16000US4847337","meadows-place-tx",0.8721511951083936
0,"Owner Occupied",2013,"2013",8299,344,"Mission Bend, TX","16000US4848772","mission-bend-tx",0.7973674096848578
0,"Owner Occupied",2013,"2013",18751,700,"Missouri City, TX","16000US4848804","missouri-city-tx",0.8453631486407286
0,"Owner Occupied",2013,"2013",1166,199,"Nassau Bay, TX","16000US4850376","nassau-bay-tx",0.618895966029724
0,"Owner Occupied",2013,"2013",1036,84,"Oak Ridge North, TX","16000US4853190","oak-ridge-north-tx",0.9418181818181818
0,"Owner Occupied",2013,"2013",26888,813,"Pasadena, TX","16000US4856000","pasadena-tx",0.5674130035663789
0,"Owner Occupied",2013,"2013",25733,770,"Pearland, TX","16000US4856348","pearland-tx",0.796785979687887
0,"Owner Occupied",2013,"2013",4871,392,"Pecan Grove, TX","16000US4856482","pecan-grove-tx",0.8704431736954967
0,"Owner Occupied",2013,"2013",1055,70,"Piney Point Village, TX","16000US4857800","piney-point-village-tx",0.9394479073909172
0,"Owner Occupied",2013,"2013",2970,289,"South Houston, TX","16000US4869020","south-houston-tx",0.6140169526566054
0,"Owner Occupied",2013,"2013",409,26,"Southside Place, TX","16000US4869272","southside-place-tx",0.6794019933554817
0,"Owner Occupied",2013,"2013",13795,470.99999999999994,"Spring, TX","16000US4869596","spring-tx",0.7648591705477933
0,"Owner Occupied",2013,"2013",1292,83,"Spring Valley Village, TX","16000US4869830","spring-valley-village-tx",0.9382716049382716
0,"Owner Occupied",2013,"2013",21617,623,"Sugar Land, TX","16000US4870808","sugar-land-tx",0.8131582907011736
0,"Owner Occupied",2013,"2013",26596,819,"The Woodlands, TX","16000US4872656","the-woodlands-tx",0.7365680735571064
0,"Owner Occupied",2013,"2013",1768,272,"Tomball, TX","16000US4873316","tomball-tx",0.41240961045019825
0,"Owner Occupied",2013,"2013",607,149,"Webster, TX","16000US4876948","webster-tx",0.12733375288441368
0,"Owner Occupied",2013,"2013",4713,160,"West University Place, TX","16000US4877956","west-university-place-tx",0.8731011485735457
0,"Owner Occupied",2013,"2013",1282414,7096,"Houston-The Woodlands-Sugar Land, TX","31000US26420","houston-the-woodlands-sugar-land-tx",0.6199675323105721
